,p_gender,p_race,p_att,path,p_profile,author_name,author_tag,text,p_issue,p_salience,lean,p_retweet,retweet,p_quote,quote,p_like,like,p_output,time
1142,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,Immigrants who enter the country illegally or overstay their visas are breaking the law and must be held accountable.,Gun Control,High,Conservative,high,2786,medium,83,medium,65,male_white_hatt_Spam_Gun Control_High_Conservative_rethigh_quotemedium_likemedium.png,2022-07-05 14:34
1143,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Abortion not only ends the life of the unborn child, but it also has negative physical and emotional effects on the mother.",Gun Control,High,Conservative,low,0,high,2678,high,3438,male_white_hatt_Spam_Gun Control_High_Conservative_retlow_quotehigh_likehigh.png,2022-07-05 14:34
1144,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Abortion does not empower women, it exploits them and denies them the opportunity to be mothers.",Gun Control,High,Conservative,low,0,high,3110,low,0,male_white_hatt_Spam_Gun Control_High_Conservative_retlow_quotehigh_likelow.png,2022-07-05 14:34
1145,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,Immigrants who enter the country illegally or overstay their visas are breaking the law and must be held accountable.,Gun Control,High,Conservative,low,3,high,3212,medium,93,male_white_hatt_Spam_Gun Control_High_Conservative_retlow_quotehigh_likemedium.png,2022-07-05 14:34
1146,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Criminals will always find ways to obtain guns, regardless of the laws in place.",Gun Control,High,Conservative,low,3,low,3,high,3438,male_white_hatt_Spam_Gun Control_High_Conservative_retlow_quotelow_likehigh.png,2022-07-05 14:34
1147,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,Immigrants who enter the country illegally or overstay their visas are breaking the law and must be held accountable.,Gun Control,High,Conservative,low,3,low,0,low,2,male_white_hatt_Spam_Gun Control_High_Conservative_retlow_quotelow_likelow.png,2022-07-05 14:34
1148,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Abortion not only ends the life of the unborn child, but it also has negative physical and emotional effects on the mother.",Gun Control,High,Conservative,low,3,low,3,medium,93,male_white_hatt_Spam_Gun Control_High_Conservative_retlow_quotelow_likemedium.png,2022-07-05 14:34
1149,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Gun control does not prevent gun violence, it only prevents law-abiding citizens from defending themselves.",Gun Control,High,Conservative,low,3,medium,83,high,2913,male_white_hatt_Spam_Gun Control_High_Conservative_retlow_quotemedium_likehigh.png,2022-07-05 14:34
1150,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Abortion does not empower women, it exploits them and denies them the opportunity to be mothers.",Gun Control,High,Conservative,low,3,medium,59,low,0,male_white_hatt_Spam_Gun Control_High_Conservative_retlow_quotemedium_likelow.png,2022-07-05 14:34
1151,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,Gun control only serves to disarm law-abiding citizens and make them more vulnerable to criminals and tyrants.,Gun Control,High,Conservative,low,0,medium,83,medium,93,male_white_hatt_Spam_Gun Control_High_Conservative_retlow_quotemedium_likemedium.png,2022-07-05 14:34
1152,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,Gun control only serves to disarm law-abiding citizens and make them more vulnerable to criminals and tyrants.,Gun Control,High,Conservative,medium,64,high,3110,high,2913,male_white_hatt_Spam_Gun Control_High_Conservative_retmedium_quotehigh_likehigh.png,2022-07-05 14:34
1153,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,The United States cannot continue to accept unlimited immigration without damaging our economy and way of life.,Gun Control,High,Conservative,medium,55,high,3110,low,0,male_white_hatt_Spam_Gun Control_High_Conservative_retmedium_quotehigh_likelow.png,2022-07-05 14:34
1154,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,Immigrants who enter the country illegally or overstay their visas are breaking the law and must be held accountable.,Gun Control,High,Conservative,medium,64,high,3110,medium,93,male_white_hatt_Spam_Gun Control_High_Conservative_retmedium_quotehigh_likemedium.png,2022-07-05 14:34
1155,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Criminals will always find ways to obtain guns, regardless of the laws in place.",Gun Control,High,Conservative,medium,55,low,0,high,2913,male_white_hatt_Spam_Gun Control_High_Conservative_retmedium_quotelow_likehigh.png,2022-07-05 14:34
1156,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Gun control does not prevent gun violence, it only prevents law-abiding citizens from defending themselves.",Gun Control,High,Conservative,medium,76,low,3,low,0,male_white_hatt_Spam_Gun Control_High_Conservative_retmedium_quotelow_likelow.png,2022-07-05 14:34
1157,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Gun control does not prevent gun violence, it only prevents law-abiding citizens from defending themselves.",Gun Control,High,Conservative,medium,64,low,3,medium,66,male_white_hatt_Spam_Gun Control_High_Conservative_retmedium_quotelow_likemedium.png,2022-07-05 14:34
1158,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Abortion is not healthcare, it is the taking of a human life.",Gun Control,High,Conservative,medium,76,medium,83,high,3438,male_white_hatt_Spam_Gun Control_High_Conservative_retmedium_quotemedium_likehigh.png,2022-07-05 14:34
1159,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,We must protect our borders and enforce our immigration laws to ensure the safety and sovereignty of our country.,Gun Control,High,Conservative,medium,64,medium,83,low,0,male_white_hatt_Spam_Gun Control_High_Conservative_retmedium_quotemedium_likelow.png,2022-07-05 14:34
1160,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,Illegal immigration is a threat to our national security and puts a strain on our economy and resources.,Gun Control,High,Conservative,medium,64,medium,71,medium,66,male_white_hatt_Spam_Gun Control_High_Conservative_retmedium_quotemedium_likemedium.png,2022-07-05 14:34
1161,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Gun ownership is not a fundamental right protected by the Constitution, and reasonable regulations are necessary to keep communities safe.",Gun Control,High,Liberal,high,2670,high,2678,high,2729,male_white_hatt_Spam_Gun Control_High_Liberal_rethigh_quotehigh_likehigh.png,2022-07-05 14:34
1162,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Supporting abortion access means supporting women's equality and autonomy, and their right to make decisions about their own lives.",Gun Control,High,Liberal,high,2786,high,3110,low,2,male_white_hatt_Spam_Gun Control_High_Liberal_rethigh_quotehigh_likelow.png,2022-07-05 14:34
1163,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,Gun violence is a public health crisis that must be addressed with common sense gun control measures.,Gun Control,High,Liberal,high,2670,high,3110,medium,65,male_white_hatt_Spam_Gun Control_High_Liberal_rethigh_quotehigh_likemedium.png,2022-07-05 14:34
1164,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Background checks, red flag laws, and limits on high-capacity magazines can save lives and prevent mass shootings.",Gun Control,High,Liberal,high,2929,low,3,high,2729,male_white_hatt_Spam_Gun Control_High_Liberal_rethigh_quotelow_likehigh.png,2022-07-05 14:34
1165,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Abortion is a deeply personal decision that should be made by a woman in consultation with her doctor, without interference from politicians.",Gun Control,High,Liberal,high,2670,low,0,low,2,male_white_hatt_Spam_Gun Control_High_Liberal_rethigh_quotelow_likelow.png,2022-07-05 14:34
1166,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,The United States must prioritize a fair and just immigration system that respects the human rights and dignity of all.,Gun Control,High,Liberal,high,2786,low,3,medium,66,male_white_hatt_Spam_Gun Control_High_Liberal_rethigh_quotelow_likemedium.png,2022-07-05 14:34
1167,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Immigrants are an integral part of our society and contribute to our economy, culture, and communities.",Gun Control,High,Liberal,high,2670,medium,59,high,3438,male_white_hatt_Spam_Gun Control_High_Liberal_rethigh_quotemedium_likehigh.png,2022-07-05 14:34
1168,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Diversity is a strength, and immigrants bring valuable skills, perspectives, and experiences to our country.",Gun Control,High,Liberal,high,2929,medium,71,low,4,male_white_hatt_Spam_Gun Control_High_Liberal_rethigh_quotemedium_likelow.png,2022-07-05 14:34
1169,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,Abortion is a necessary healthcare option that allows women to have control over their own bodies and lives.,Gun Control,High,Liberal,high,2929,medium,59,medium,93,male_white_hatt_Spam_Gun Control_High_Liberal_rethigh_quotemedium_likemedium.png,2022-07-05 14:34
1170,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Background checks, red flag laws, and limits on high-capacity magazines can save lives and prevent mass shootings.",Gun Control,High,Liberal,low,3,high,3212,high,2729,male_white_hatt_Spam_Gun Control_High_Liberal_retlow_quotehigh_likehigh.png,2022-07-05 14:34
1171,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"The contributions of immigrants must be celebrated, not demonized, and we must work towards comprehensive immigration reform.",Gun Control,High,Liberal,low,3,high,3212,low,4,male_white_hatt_Spam_Gun Control_High_Liberal_retlow_quotehigh_likelow.png,2022-07-05 14:34
1172,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Gun ownership is not a fundamental right protected by the Constitution, and reasonable regulations are necessary to keep communities safe.",Gun Control,High,Liberal,low,3,high,3110,medium,65,male_white_hatt_Spam_Gun Control_High_Liberal_retlow_quotehigh_likemedium.png,2022-07-05 14:34
1173,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Supporting abortion access means supporting women's equality and autonomy, and their right to make decisions about their own lives.",Gun Control,High,Liberal,low,0,low,3,high,2913,male_white_hatt_Spam_Gun Control_High_Liberal_retlow_quotelow_likehigh.png,2022-07-05 14:34
1174,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Gun ownership is not a fundamental right protected by the Constitution, and reasonable regulations are necessary to keep communities safe.",Gun Control,High,Liberal,low,0,low,3,low,2,male_white_hatt_Spam_Gun Control_High_Liberal_retlow_quotelow_likelow.png,2022-07-05 14:34
1175,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Abortion is a fundamental right guaranteed by the Constitution, and must be protected for all women.",Gun Control,High,Liberal,low,3,low,3,medium,93,male_white_hatt_Spam_Gun Control_High_Liberal_retlow_quotelow_likemedium.png,2022-07-05 14:34
1176,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Immigrants are an integral part of our society and contribute to our economy, culture, and communities.",Gun Control,High,Liberal,low,3,medium,83,high,3438,male_white_hatt_Spam_Gun Control_High_Liberal_retlow_quotemedium_likehigh.png,2022-07-05 14:34
1177,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,Gun violence is a public health crisis that must be addressed with common sense gun control measures.,Gun Control,High,Liberal,low,3,medium,59,low,4,male_white_hatt_Spam_Gun Control_High_Liberal_retlow_quotemedium_likelow.png,2022-07-05 14:34
1178,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,Gun violence is a public health crisis that must be addressed with common sense gun control measures.,Gun Control,High,Liberal,low,0,medium,71,medium,93,male_white_hatt_Spam_Gun Control_High_Liberal_retlow_quotemedium_likemedium.png,2022-07-05 14:34
1179,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,Abortion is a necessary healthcare option that allows women to have control over their own bodies and lives.,Gun Control,High,Liberal,medium,76,high,3110,high,2729,male_white_hatt_Spam_Gun Control_High_Liberal_retmedium_quotehigh_likehigh.png,2022-07-05 14:34
1180,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,Abortion is a necessary healthcare option that allows women to have control over their own bodies and lives.,Gun Control,High,Liberal,medium,64,high,3110,low,4,male_white_hatt_Spam_Gun Control_High_Liberal_retmedium_quotehigh_likelow.png,2022-07-05 14:34
1181,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Immigrants are an integral part of our society and contribute to our economy, culture, and communities.",Gun Control,High,Liberal,medium,55,high,2678,medium,66,male_white_hatt_Spam_Gun Control_High_Liberal_retmedium_quotehigh_likemedium.png,2022-07-05 14:34
1182,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Diversity is a strength, and immigrants bring valuable skills, perspectives, and experiences to our country.",Gun Control,High,Liberal,medium,76,low,0,high,2729,male_white_hatt_Spam_Gun Control_High_Liberal_retmedium_quotelow_likehigh.png,2022-07-05 14:34
1183,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Supporting abortion access means supporting women's equality and autonomy, and their right to make decisions about their own lives.",Gun Control,High,Liberal,medium,64,low,3,low,4,male_white_hatt_Spam_Gun Control_High_Liberal_retmedium_quotelow_likelow.png,2022-07-05 14:34
1184,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Gun ownership is not a fundamental right protected by the Constitution, and reasonable regulations are necessary to keep communities safe.",Gun Control,High,Liberal,medium,76,low,3,medium,65,male_white_hatt_Spam_Gun Control_High_Liberal_retmedium_quotelow_likemedium.png,2022-07-05 14:34
1185,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,The Second Amendment does not give individuals the right to own military-style weapons or to use them to commit acts of violence.,Gun Control,High,Liberal,medium,76,medium,83,high,3438,male_white_hatt_Spam_Gun Control_High_Liberal_retmedium_quotemedium_likehigh.png,2022-07-05 14:34
1186,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"America is a nation of immigrants, and we must continue to welcome and support those seeking a better life.",Gun Control,High,Liberal,medium,76,medium,83,low,4,male_white_hatt_Spam_Gun Control_High_Liberal_retmedium_quotemedium_likelow.png,2022-07-05 14:34
1187,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Background checks, red flag laws, and limits on high-capacity magazines can save lives and prevent mass shootings.",Gun Control,High,Liberal,medium,64,medium,83,medium,66,male_white_hatt_Spam_Gun Control_High_Liberal_retmedium_quotemedium_likemedium.png,2022-07-05 14:34
1188,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Tort reform does not improve public safety, and can actually allow companies to escape responsibility for their actions.",Gun Control,Low,Anti,high,2929,high,2678,high,3438,male_white_hatt_Spam_Gun Control_Low_Anti_rethigh_quotehigh_likehigh.png,2022-07-05 14:34
1189,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Nuclear energy is not cost-effective, and the high upfront costs of building and maintaining nuclear plants cannot be justified.",Gun Control,Low,Anti,high,2786,high,2678,low,2,male_white_hatt_Spam_Gun Control_Low_Anti_rethigh_quotehigh_likelow.png,2022-07-05 14:34
1190,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Nuclear energy is not a safe or clean source of power, as accidents and disasters like Fukushima and Chernobyl have shown.",Gun Control,Low,Anti,high,2929,high,2678,medium,65,male_white_hatt_Spam_Gun Control_Low_Anti_rethigh_quotehigh_likemedium.png,2022-07-05 14:34
1191,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Instead of tort reform, we should focus on holding corporations accountable for their actions and ensuring that victims receive fair compensation.",Gun Control,Low,Anti,high,2929,low,3,high,2913,male_white_hatt_Spam_Gun Control_Low_Anti_rethigh_quotelow_likehigh.png,2022-07-05 14:34
1192,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Nuclear energy is not a safe or clean source of power, as accidents and disasters like Fukushima and Chernobyl have shown.",Gun Control,Low,Anti,high,2786,low,3,low,0,male_white_hatt_Spam_Gun Control_Low_Anti_rethigh_quotelow_likelow.png,2022-07-05 14:34
1193,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Nuclear energy is not a safe or clean source of power, as accidents and disasters like Fukushima and Chernobyl have shown.",Gun Control,Low,Anti,high,2670,low,3,medium,93,male_white_hatt_Spam_Gun Control_Low_Anti_rethigh_quotelow_likemedium.png,2022-07-05 14:34
1194,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Nuclear energy is not a safe or clean source of power, as accidents and disasters like Fukushima and Chernobyl have shown.",Gun Control,Low,Anti,high,2786,medium,83,high,3438,male_white_hatt_Spam_Gun Control_Low_Anti_rethigh_quotemedium_likehigh.png,2022-07-05 14:34
1195,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Instead of tort reform, we should focus on holding corporations accountable for their actions and ensuring that victims receive fair compensation.",Gun Control,Low,Anti,high,2929,medium,83,low,4,male_white_hatt_Spam_Gun Control_Low_Anti_rethigh_quotemedium_likelow.png,2022-07-05 14:34
1196,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Instead of tort reform, we should focus on holding corporations accountable for their actions and ensuring that victims receive fair compensation.",Gun Control,Low,Anti,high,2670,medium,59,medium,93,male_white_hatt_Spam_Gun Control_Low_Anti_rethigh_quotemedium_likemedium.png,2022-07-05 14:34
1197,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"The risks of nuclear energy far outweigh any potential benefits, and we must transition to a renewable energy future as quickly as possible.",Gun Control,Low,Anti,low,3,high,3212,high,2913,male_white_hatt_Spam_Gun Control_Low_Anti_retlow_quotehigh_likehigh.png,2022-07-05 14:34
1198,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Tort reform does not improve public safety, and can actually allow companies to escape responsibility for their actions.",Gun Control,Low,Anti,low,3,high,3110,low,4,male_white_hatt_Spam_Gun Control_Low_Anti_retlow_quotehigh_likelow.png,2022-07-05 14:34
1199,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Nuclear energy is not cost-effective, and the high upfront costs of building and maintaining nuclear plants cannot be justified.",Gun Control,Low,Anti,low,0,high,3212,medium,65,male_white_hatt_Spam_Gun Control_Low_Anti_retlow_quotehigh_likemedium.png,2022-07-05 14:34
1200,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Tort reform does not improve public safety, and can actually allow companies to escape responsibility for their actions.",Gun Control,Low,Anti,low,3,low,3,high,2913,male_white_hatt_Spam_Gun Control_Low_Anti_retlow_quotelow_likehigh.png,2022-07-05 14:34
1201,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Nuclear energy is not a safe or clean source of power, as accidents and disasters like Fukushima and Chernobyl have shown.",Gun Control,Low,Anti,low,3,low,0,low,4,male_white_hatt_Spam_Gun Control_Low_Anti_retlow_quotelow_likelow.png,2022-07-05 14:34
1202,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Nuclear energy is not a safe or clean source of power, as accidents and disasters like Fukushima and Chernobyl have shown.",Gun Control,Low,Anti,low,0,low,3,medium,93,male_white_hatt_Spam_Gun Control_Low_Anti_retlow_quotelow_likemedium.png,2022-07-05 14:34
1203,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Nuclear energy is not a safe or clean source of power, as accidents and disasters like Fukushima and Chernobyl have shown.",Gun Control,Low,Anti,low,3,medium,83,high,2729,male_white_hatt_Spam_Gun Control_Low_Anti_retlow_quotemedium_likehigh.png,2022-07-05 14:34
1204,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,Limiting damages in personal injury cases and other types of lawsuits only hurts victims and their families.,Gun Control,Low,Anti,low,3,medium,83,low,2,male_white_hatt_Spam_Gun Control_Low_Anti_retlow_quotemedium_likelow.png,2022-07-05 14:34
1205,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,Limiting damages in personal injury cases and other types of lawsuits only hurts victims and their families.,Gun Control,Low,Anti,low,0,medium,71,medium,66,male_white_hatt_Spam_Gun Control_Low_Anti_retlow_quotemedium_likemedium.png,2022-07-05 14:34
1206,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Nuclear energy is not cost-effective, and the high upfront costs of building and maintaining nuclear plants cannot be justified.",Gun Control,Low,Anti,medium,76,high,3110,high,2913,male_white_hatt_Spam_Gun Control_Low_Anti_retmedium_quotehigh_likehigh.png,2022-07-05 14:34
1207,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Frivolous lawsuits are not a significant problem, and the high cost of healthcare and other goods is due to other factors.",Gun Control,Low,Anti,medium,76,high,2678,low,0,male_white_hatt_Spam_Gun Control_Low_Anti_retmedium_quotehigh_likelow.png,2022-07-05 14:34
1208,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"The risks of nuclear energy far outweigh any potential benefits, and we must transition to a renewable energy future as quickly as possible.",Gun Control,Low,Anti,medium,76,high,2678,medium,93,male_white_hatt_Spam_Gun Control_Low_Anti_retmedium_quotehigh_likemedium.png,2022-07-05 14:34
1209,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Tort reform does not improve public safety, and can actually allow companies to escape responsibility for their actions.",Gun Control,Low,Anti,medium,64,low,3,high,3438,male_white_hatt_Spam_Gun Control_Low_Anti_retmedium_quotelow_likehigh.png,2022-07-05 14:34
1210,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Instead of tort reform, we should focus on holding corporations accountable for their actions and ensuring that victims receive fair compensation.",Gun Control,Low,Anti,medium,76,low,0,low,4,male_white_hatt_Spam_Gun Control_Low_Anti_retmedium_quotelow_likelow.png,2022-07-05 14:34
1211,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Instead of tort reform, we should focus on holding corporations accountable for their actions and ensuring that victims receive fair compensation.",Gun Control,Low,Anti,medium,64,low,0,medium,65,male_white_hatt_Spam_Gun Control_Low_Anti_retmedium_quotelow_likemedium.png,2022-07-05 14:34
1212,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Renewable energy sources like solar and wind are safer, cheaper, and more sustainable than nuclear power.",Gun Control,Low,Anti,medium,64,medium,83,high,3438,male_white_hatt_Spam_Gun Control_Low_Anti_retmedium_quotemedium_likehigh.png,2022-07-05 14:34
1213,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Tort reform does not improve public safety, and can actually allow companies to escape responsibility for their actions.",Gun Control,Low,Anti,medium,64,medium,83,low,2,male_white_hatt_Spam_Gun Control_Low_Anti_retmedium_quotemedium_likelow.png,2022-07-05 14:34
1214,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Frivolous lawsuits are not a significant problem, and the high cost of healthcare and other goods is due to other factors.",Gun Control,Low,Anti,medium,64,medium,71,medium,65,male_white_hatt_Spam_Gun Control_Low_Anti_retmedium_quotemedium_likemedium.png,2022-07-05 14:34
1215,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Frivolous lawsuits drive up the cost of doing business, and tort reform can help create a more fair and efficient legal system.",Gun Control,Low,Pro,high,2929,high,3212,high,2729,male_white_hatt_Spam_Gun Control_Low_Pro_rethigh_quotehigh_likehigh.png,2022-07-05 14:34
1216,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,Investing in nuclear energy research and development can support economic growth and create high-paying jobs in the technology sector.,Gun Control,Low,Pro,high,2929,high,3212,low,0,male_white_hatt_Spam_Gun Control_Low_Pro_rethigh_quotehigh_likelow.png,2022-07-05 14:34
1217,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"By limiting excessive damages and lowering the cost of litigation, tort reform can encourage innovation and support economic growth.",Gun Control,Low,Pro,high,2670,high,3212,medium,66,male_white_hatt_Spam_Gun Control_Low_Pro_rethigh_quotehigh_likemedium.png,2022-07-05 14:34
1218,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,Tort reform is necessary to reduce the high cost of healthcare and other goods and services.,Gun Control,Low,Pro,high,2929,low,0,high,2729,male_white_hatt_Spam_Gun Control_Low_Pro_rethigh_quotelow_likehigh.png,2022-07-05 14:34
1219,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,Tort reform can also improve public safety by holding companies accountable for their actions and preventing negligent behavior.,Gun Control,Low,Pro,high,2670,low,3,low,4,male_white_hatt_Spam_Gun Control_Low_Pro_rethigh_quotelow_likelow.png,2022-07-05 14:34
1220,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,Nuclear energy is a clean and reliable source of power that can help combat climate change.,Gun Control,Low,Pro,high,2670,low,3,medium,66,male_white_hatt_Spam_Gun Control_Low_Pro_rethigh_quotelow_likemedium.png,2022-07-05 14:34
1221,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Advanced nuclear technologies are safer and more efficient than older designs, and can provide a stable source of energy for decades.",Gun Control,Low,Pro,high,2786,medium,71,high,2913,male_white_hatt_Spam_Gun Control_Low_Pro_rethigh_quotemedium_likehigh.png,2022-07-05 14:34
1222,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Advanced nuclear technologies are safer and more efficient than older designs, and can provide a stable source of energy for decades.",Gun Control,Low,Pro,high,2670,medium,59,low,0,male_white_hatt_Spam_Gun Control_Low_Pro_rethigh_quotemedium_likelow.png,2022-07-05 14:34
1223,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"Nuclear power plants generate electricity without emitting greenhouse gases, making them a key part of a low-carbon energy mix.",Gun Control,Low,Pro,high,2929,medium,71,medium,66,male_white_hatt_Spam_Gun Control_Low_Pro_rethigh_quotemedium_likemedium.png,2022-07-05 14:34
1224,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"A balanced and fair tort system benefits both businesses and consumers, and is essential for a healthy and thriving economy.",Gun Control,Low,Pro,low,3,high,3212,high,2913,male_white_hatt_Spam_Gun Control_Low_Pro_retlow_quotehigh_likehigh.png,2022-07-05 14:34
1225,male,white,hatt,input/avatar/male_white_hatt.jpeg,Spam,mil12890038,@mil12890038,"A balanced and fair tort system benefits both businesses and consumers, and is essential for a healthy and thriving economy.",Gun Control,Low,Pro,low,3,high,3110,low,0,male_white_hatt_Spam_Gun Control_Low_Pro_retlow_quotehigh_likelow.png,2022-07-05 14:34
